house_id,date_built,date_price,garden,dock,capital,royal_market,guarding_tower,river,renovation,dining_rooms,bedrooms,bathrooms,king_visit,curse_orcerer,king_blessed,land_of_farm,location,holy_tree,knight
6e32cf35,8/3/1602,5/24/1607,False,0.0,14.771254,47.208782,143.697581,57.998381,False,0,4,4,False,False,145,small, The Mountains,True,25.249336
6e32cf57,9/7/1605,1/28/1610,False,24.658268,15.220463,81.003364,234.799022,20.10387,False,4,4,3,False,True,145,huge, The Mountains,False,25.854943
6e32cf5b,9/13/1603,8/12/1610,True,1.122904,12.733926,18.667091,50.964912,4.094995,False,2,0,3,True,False,147,no, The Mountains,False,23.563624
6e32cfc0,12/2/1603,5/19/1610,False,3.532019,49.64613,33.39117,74.198027,18.551798,False,0,4,3,False,False,110,huge, The Mountains,True,60.196272
6e32cfc5,2/1/1600,7/27/1611,False,20.203496,99.86107,59.873769,190.421617,1.672798,True,2,3,4,False,False,60,small, The Mountains,True,110.478163
6e32cfee,10/24/1605,3/5/1611,False,20.487808,0.0,29.498543,98.529817,51.114954,False,3,2,3,False,False,74,small, King's Landing,True,0.0
6e32d030,11/18/1606,2/19/1607,True,44.74755,112.540505,33.67063,90.308479,3.353507,False,4,2,2,True,False,47,no, King's Landing,True,122.855294
6e32d081,8/13/1604,9/25/1607,False,35.76766,75.617038,6.54546,11.762571,8.325646,False,0,2,0,False,True,84,huge, Cursed Land,False,85.737595
6e32d088,1/22/1603,10/9/1611,False,3.919419,10.127855,1.944099,95.8239,0.297842,False,3,4,3,False,False,150,huge, The Mountains,True,21.102148
6e32d0e1,5/25/1605,10/3/1609,False,75.182362,80.598167,43.631966,82.331429,20.256665,False,2,2,4,False,False,79,small, The Mountains,True,91.370785
6e32d101,5/14/1606,10/5/1612,False,81.893052,7.778529,10.544569,3.492928,24.076,False,4,3,2,False,False,152,small, Cursed Land,True,18.529869
6e32d11c,7/14/1601,7/23/1611,False,5.594051,68.863036,92.389066,218.603621,47.287553,False,4,2,4,False,False,91,small, King's Landing,True,78.942088
6e32d149,2/24/1602,10/4/1607,False,5.074924,111.004839,60.293557,150.27444,45.820457,False,0,3,2,False,False,49,small, The Mountains,True,121.270083
6e32d1a0,3/12/1601,2/6/1612,False,29.549156,35.580639,48.187651,73.680468,69.740814,False,3,3,2,False,False,124,small, Cursed Land,True,45.931375
6e32d1b3,2/27/1600,1/20/1610,True,134.790575,38.687027,84.092876,47.104734,59.806036,False,4,2,4,True,False,121,no,NA,True,48.827613
6e32d262,2/8/1600,5/20/1609,False,63.286578,79.597544,28.506829,33.590181,52.613542,False,4,3,2,False,True,80,huge, The Mountains,False,90.34839
6e32d306,10/9/1602,4/15/1612,False,68.280382,91.01726,126.191279,277.97015,9.596804,False,2,3,4,False,False,69,small, Servant's Premises,True,101.967563
6e32d35a,11/23/1604,5/16/1609,False,56.327698,4.498642,112.967905,167.450747,34.305844,False,3,4,2,False,True,156,huge, Cursed Land,False,15.37254
6e32d3b6,8/15/1605,10/22/1607,False,34.414876,38.213276,0.0,296.342437,18.474502,False,3,3,2,False,False,122,small, Cursed Land,True,48.32586
6e32d3e2,12/7/1605,3/22/1607,False,0.0,65.782432,85.993573,138.281779,67.132266,False,3,0,3,False,False,94,small, The Mountains,True,75.992802
6e32d3ff,1/3/1601,10/9/1608,False,48.446372,0.999357,27.201308,66.803784,34.646532,False,3,4,3,False,False,159,small, King's Landing,True,11.598298
6e32d441,5/13/1602,8/11/1608,False,37.011257,36.513413,20.312751,0.0,17.513959,True,3,0,4,False,False,123,small, Servant's Premises,False,46.515382
6e32d486,9/10/1602,8/18/1607,False,102.661126,88.327066,46.225489,10.479103,1.675745,False,2,3,4,False,False,72,small, The Mountains,True,99.246532
6e32d490,2/15/1603,4/5/1610,False,20.51413,18.544686,11.037641,131.223693,34.832095,False,0,0,4,False,False,141,small,NA,True,28.754393
6e32d4aa,9/21/1605,1/20/1610,True,30.507504,20.731993,10.421607,218.841758,4.161917,False,2,2,3,True,False,139,no, King's Landing,False,31.511517
6e32d53b,12/6/1605,4/21/1612,False,46.924381,0.0,71.596491,110.794245,9.573808,False,4,2,4,False,False,74,huge, Cursed Land,True,0.0
6e32d5ac,11/12/1600,11/24/1612,False,12.516147,0.0,13.475097,0.0,4.283313,False,0,3,4,False,False,74,small, The Mountains,True,0.0
6e32d600,4/15/1602,11/8/1608,False,42.169901,54.160401,42.192027,194.173753,48.075667,False,2,3,3,False,False,106,small, Servant's Premises,True,64.886661
6e32d61c,7/24/1600,5/6/1609,False,39.468953,17.141992,51.826156,128.723691,19.984579,False,2,4,3,False,False,143,small, The Mountains,True,28.091709
6e32d669,7/5/1602,11/18/1612,False,0.0,74.578925,45.876577,127.757657,54.26333,False,2,2,2,False,False,85,small,NA,False,85.136743
6e32d69f,9/9/1603,1/12/1612,False,14.860712,0.0,79.186398,78.481095,28.097647,False,4,3,4,False,False,74,small, The Mountains,True,0.0
6e32d6f8,8/7/1604,12/4/1612,False,39.79902,30.629402,0.0,80.104444,49.23863,False,4,2,2,False,False,129,huge, The Mountains,True,41.339597
6e32d751,4/14/1604,12/24/1607,True,0.0,100.59505,62.797924,93.095451,15.958033,False,3,0,4,True,False,59,no, The Mountains,True,110.797252
6e32d78c,4/4/1606,12/22/1609,False,10.501633,13.192191,87.640545,264.280232,10.909639,False,2,2,4,False,True,147,small, The Mountains,False,23.606639
6e32d7ac,1/2/1600,5/11/1611,False,62.797998,58.663613,17.824849,110.549066,17.938236,False,3,3,2,False,False,101,huge, Servant's Premises,True,68.79836
6e32d841,3/25/1605,5/16/1612,False,20.03172,3.370661,90.195377,0.0,52.48951,False,3,3,4,False,False,157,small, The Mountains,False,14.323765
6e32d872,7/8/1601,8/15/1607,False,6.773403,36.954483,15.548766,20.546463,12.590099,False,3,4,4,False,False,123,huge, Cursed Land,True,47.662174
6e32d87f,7/6/1601,7/3/1609,False,74.225664,5.900688,53.3371,4.252969,6.348264,False,4,3,2,False,False,154,small, The Mountains,True,16.764878
6e32d8b9,9/17/1605,10/11/1610,False,17.105747,50.151549,81.367015,184.922133,32.520836,False,3,2,3,False,False,110,huge, Cursed Land,True,60.214914
6e32d8de,3/8/1606,3/1/1608,False,63.988618,6.524543,37.170276,124.160426,76.318426,False,3,0,2,False,False,153,huge, The Mountains,True,17.431401
6e32d90e,9/23/1600,12/23/1612,False,69.116835,107.079205,24.236532,144.349634,16.207073,False,2,3,4,False,True,53,small, The Mountains,False,117.913079
6e32d94f,10/21/1604,8/23/1611,False,52.932451,69.723538,153.654266,104.765135,30.542982,False,4,2,3,False,False,90,huge, Servant's Premises,True,80.125873
6e32d9c2,4/4/1602,9/20/1612,False,89.680605,12.696001,2.841778,143.208021,43.315006,False,3,4,2,False,True,147,huge, Servant's Premises,False,23.218513
