house_id,date_built,date_price,garden,dock,capital,royal_market,guarding_tower,river,renovation,dining_rooms,bedrooms,bathrooms,king_visit,curse_orcerer,king_blessed,land_of_farm,location,holy_tree,knight
6e32cec9,5/5/1600,6/10/1608,False,6.555428,136.448973,78.445508,88.480988,72.245533,False,3,0,2,False,False,24,small,NA,True,146.553349
6e32cee9,2/11/1603,5/23/1611,False,38.977167,5.128739,44.068565,152.377106,20.965323,False,2,3,4,False,False,155,small, King's Landing,False,15.41681
6e32ceeb,9/28/1600,2/12/1611,False,135.364314,85.723029,0.0,48.236597,19.19682,False,2,2,4,False,False,74,small, The Mountains,False,96.158416
6e32cf70,8/24/1600,8/22/1611,False,0.0,61.604752,85.026054,111.073489,17.494191,False,3,3,3,False,False,98,huge, The Mountains,True,72.449136
6e32cf8c,9/3/1606,12/23/1607,False,28.097092,24.365967,47.656262,27.19059,29.957674,False,3,4,3,False,False,136,small, The Mountains,True,35.355721
6e32cf94,12/11/1604,9/10/1610,False,34.380313,37.491263,73.30761,213.518082,8.596491,False,2,2,3,False,False,123,small, The Mountains,True,47.990319
6e32cf98,10/25/1600,8/26/1611,False,35.572115,21.289962,15.138499,219.322458,25.023969,False,4,4,2,False,True,139,huge, Servant's Premises,False,31.422184
6e32cf9d,10/25/1604,1/2/1607,False,57.230995,119.778364,1.543217,45.556787,43.794177,False,4,4,2,False,True,40,huge, Cursed Land,False,130.205692
6e32cfad,9/16/1602,12/20/1610,False,89.226178,0.416545,83.035603,120.919853,34.279911,False,2,2,3,False,False,160,small, The Mountains,True,10.630346
6e32cfbc,3/23/1604,4/24/1612,False,17.66758,61.310843,122.809509,128.133129,4.424503,False,4,3,3,False,False,99,huge, King's Landing,True,71.788989
6e32d013,8/24/1602,7/7/1611,False,60.548904,39.851566,35.428939,56.675428,39.250533,False,4,3,4,False,True,120,huge,NA,False,50.450784
6e32d05b,5/18/1600,11/10/1610,False,25.546042,23.948609,85.761268,24.334488,8.834375,True,3,0,4,False,False,136,small, The Mountains,True,34.942444
6e32d072,8/18/1602,1/1/1607,False,69.296172,12.947486,112.244581,174.606217,42.394393,False,2,3,2,False,False,147,small, Cursed Land,False,23.463134
6e32d1cd,6/18/1606,11/27/1611,False,84.27097,11.947247,15.970085,34.225255,43.44709,True,2,3,4,False,False,148,huge, Servant's Premises,True,22.603148
6e32d257,7/26/1601,12/1/1611,False,17.112269,47.047334,4.401747,168.601038,7.836562,False,4,4,4,False,False,113,small, King's Landing,True,57.464034
