house_id,date_built,date_price,garden,dock,capital,royal_market,guarding_tower,river,renovation,dining_rooms,bedrooms,bathrooms,king_visit,curse_orcerer,king_blessed,land_of_farm,location,holy_tree,knight
6e32cece,2/10/1603,6/5/1611,False,79.72455,19.885265,92.698917,22.395136,8.059939,False,2,2,2,False,False,140,small, The Mountains,False,29.921162
6e32cf20,2/26/1600,3/10/1610,False,145.034612,25.106037,141.942752,24.82466,21.44816,False,4,3,4,False,False,135,small, The Mountains,True,36.084848
6e32cf76,9/19/1606,7/26/1608,False,54.645921,87.174747,16.476015,59.149911,2.980832,False,2,2,3,False,True,73,small, Cursed Land,False,98.032248
6e32cf7c,9/10/1602,10/10/1612,False,151.105728,111.965941,99.671185,72.036244,9.879558,False,3,2,2,False,False,48,small, Servant's Premises,True,122.889439
6e32cf80,3/15/1605,1/19/1612,False,11.666815,27.953048,50.869864,7.977065,13.758185,False,3,4,3,False,False,132,small, The Mountains,False,38.774105
6e32cfa3,12/28/1604,10/25/1612,False,62.104754,107.687755,56.15136,122.390194,77.656929,False,3,4,3,False,False,52,small, The Mountains,True,118.003414
6e32cfb9,1/13/1600,10/2/1610,False,26.174476,4.460661,12.904976,123.568064,43.261003,False,3,3,2,False,False,156,huge, The Mountains,True,15.207348
6e32d01c,11/1/1606,11/13/1607,False,29.348649,33.914079,26.547489,129.504031,21.44157,False,3,2,4,False,False,126,small, The Mountains,True,44.651891
6e32d026,1/8/1600,11/15/1610,False,21.926644,113.152269,72.557943,31.530238,17.352285,False,3,3,4,False,False,47,huge,NA,True,123.253774
6e32d043,9/6/1603,7/9/1610,False,107.670121,25.960131,87.189539,135.664742,12.397643,False,3,2,4,False,False,134,small, Cursed Land,True,36.170315
6e32d096,11/6/1602,8/17/1611,False,82.550344,23.907579,0.0,246.816762,3.803399,True,2,4,4,False,False,136,small, The Mountains,True,33.962491
6e32d0c3,5/14/1605,1/28/1612,False,28.557636,13.557405,72.853128,59.226068,30.014551,False,4,3,4,False,False,146,small, The Mountains,True,23.662876
